org_name,domain,url,tel_work,tel_fax,tel_cell,adr_one_street,adr_one_postalcode,adr_one_locality,adr_one_countryname,gender,title,n_given,n_middle,n_family,tel_home,tel_fax_home,tel_cell_private,email,email_home,adr_two_street,adr_two_postalcode,adr_two_locality,adr_two_countryname
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 9120,+49 9655 96321 99120,+49 133 7101790 9120,Oberstr. 138,20149,Hamburg,DE,female,,Brandais,,DelVecchio,+49 3423 414177,,+49 197 69508457,b.delvecchio@brillenstobercstober.com,b.delvecchio@arcor.de,Bastianstr. 3,25980,Westerland Gemeinde Sylt,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 2356,+49 9655 96321 92356,+49 133 7101790 2356,Oberstr. 138,20149,Hamburg,DE,male,,Temple,,Pendleton,+49 6582 821953,,+49 127 45437492,t.pendleton@brillenstobercstober.com,t.pendleton@web.de,Krimstr. 25,44534,Lünen,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 3828,+49 9655 96321 93828,+49 133 7101790 3828,Oberstr. 138,20149,Hamburg,DE,male,,Emelen,,Jee-Howe,+49 2799 130984,+49 501 88609,+49 100 87607284,e.jee-howe@brillenstobercstober.com,e.jee-howe@web.de,Weihenstr. 23,72800,Eningen unter Achalm,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 9403,+49 9655 96321 99403,+49 133 7101790 9403,Oberstr. 138,20149,Hamburg,DE,female,,Amy,Holli,O'Shaughnessey,+49 8926 565976,,+49 155 89299356,a.o'shaughnessey@brillenstobercstober.com,a.o'shaughnessey@arcor.de,Spitalstr. 5,77971,Kippenheim,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 2365,+49 9655 96321 92365,+49 133 7101790 2365,Oberstr. 138,20149,Hamburg,DE,male,,Hagan,Esra,Prasada,+49 6300 995601,,+49 145 4575683,h.prasada@brillenstobercstober.com,h.prasada@gmail.com,Kruppstr. 91,40227,Düsseldorf,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 8830,+49 9655 96321 98830,+49 133 7101790 8830,Oberstr. 138,20149,Hamburg,DE,male,,Aubrey,Amerigo,Muehle,+49 5963 527934,,+49 104 23051233,a.muehle@brillenstobercstober.com,a.muehle@arcor.de,Panoramastr. 19,75387,Neubulach,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 4329,+49 9655 96321 94329,+49 133 7101790 4329,Oberstr. 138,20149,Hamburg,DE,male,Dipl.-Chem.,Beaufort,,Crisler,+49 9008 230438,,+49 136 14226932,b.crisler@brillenstobercstober.com,b.crisler@arcor.de,Kölner Str. 592,47807,Krefeld,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 2348,+49 9655 96321 92348,+49 133 7101790 2348,Oberstr. 138,20149,Hamburg,DE,female,,Lulita,,Dacre,+49 5105 830143,,+49 109 35807797,l.dacre@brillenstobercstober.com,l.dacre@arcor.de,Grunigerstr. 8,33102,Paderborn,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 6531,+49 9655 96321 96531,+49 133 7101790 6531,Oberstr. 138,20149,Hamburg,DE,male,,Man,Saul,Schryburt,+49 2749 990522,+49 1757 22096,+49 151 53535822,m.schryburt@brillenstobercstober.com,m.schryburt@hotmail.de,Kappesgasse 23,61352,Ober Erlenbach Stadt Bad Homburg,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 2830,+49 9655 96321 92830,+49 133 7101790 2830,Oberstr. 138,20149,Hamburg,DE,female,BBI,Chanda,,Huddleston,+49 5162 759977,,+49 165 33856770,c.huddleston@brillenstobercstober.com,c.huddleston@t-online.de,Kirchstr. 23 D,93092,Barbing,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 9863,+49 9655 96321 99863,+49 133 7101790 9863,Oberstr. 138,20149,Hamburg,DE,female,,Reeva,,Kea,+49 2837 963055,,+49 162 9678493,r.kea@brillenstobercstober.com,r.kea@t-online.de,Hofäckerweg 4,79790,Rheinheim Gemeinde Küssaberg,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 3154,+49 9655 96321 93154,+49 133 7101790 3154,Oberstr. 138,20149,Hamburg,DE,male,,Arin,,Probs,+49 8530 140825,,+49 136 89080145,a.probs@brillenstobercstober.com,a.probs@gmail.com,Justinus-Kerner-Weg 7 /1,72280,Dornstetten,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 5833,+49 9655 96321 95833,+49 133 7101790 5833,Oberstr. 138,20149,Hamburg,DE,male,,Austin,,Hammonds,+49 2526 430330,+49 2376 70404,+49 194 74795407,a.hammonds@brillenstobercstober.com,a.hammonds@gmx.de,Goethestr. 71,10625,Berlin,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 6778,+49 9655 96321 96778,+49 133 7101790 6778,Oberstr. 138,20149,Hamburg,DE,male,,Gordon,,Hine,+49 8579 525497,,+49 121 41629917,g.hine@brillenstobercstober.com,g.hine@gmx.de,Hartenknapp 7,59872,Meschede,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 3170,+49 9655 96321 93170,+49 133 7101790 3170,Oberstr. 138,20149,Hamburg,DE,male,,Judd,Kennie,Telidis,+49 7926 319523,,+49 102 2356720,j.telidis@brillenstobercstober.com,j.telidis@gmx.de,,,,
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 1482,+49 9655 96321 91482,+49 133 7101790 1482,Oberstr. 138,20149,Hamburg,DE,male,,Sigfried,Sollie,Ellement,+49 1094 894710,,+49 162 60172075,s.ellement@brillenstobercstober.com,s.ellement@t-online.de,Hofweg 31,22085,Hamburg,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 8576,+49 9655 96321 98576,+49 133 7101790 8576,Oberstr. 138,20149,Hamburg,DE,male,,Saw,,Lischynsky,+49 2511 300636,,+49 145 57746208,s.lischynsky@brillenstobercstober.com,s.lischynsky@web.de,Liebigstrasse 55,45145,Essen,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 9627,+49 9655 96321 99627,+49 133 7101790 9627,Oberstr. 138,20149,Hamburg,DE,female,M.F.A.,Mariam,Joan,Litt,+49 5529 632333,+49 7224 26341,+49 144 44190666,m.litt@brillenstobercstober.com,m.litt@t-online.de,Christianstr. 15,50825,Köln,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 6390,+49 9655 96321 96390,+49 133 7101790 6390,Oberstr. 138,20149,Hamburg,DE,male,,Fredrick,,Kamboh,+49 7670 624757,,+49 133 49041029,f.kamboh@brillenstobercstober.com,f.kamboh@gmx.de,Gellertstr. 7,40237,Düsseldorf,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 5618,+49 9655 96321 95618,+49 133 7101790 5618,Oberstr. 138,20149,Hamburg,DE,male,,Xavier,,Millette,+49 3608 169318,,+49 120 88178601,x.millette@brillenstobercstober.com,x.millette@hotmail.de,Rottmannstr. 23,69121,Heidelberg,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 3708,+49 9655 96321 93708,+49 133 7101790 3708,Oberstr. 138,20149,Hamburg,DE,female,,Tori,,Rosche,+49 7340 217762,+49 5010 83252,+49 195 83557133,t.rosche@brillenstobercstober.com,t.rosche@gmx.de,Textilstr. 2,41751,Mackenstein Stadt Viersen,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 5346,+49 9655 96321 95346,+49 133 7101790 5346,Oberstr. 138,20149,Hamburg,DE,male,BBA&E,Gerome,Kincaid,Safah,+49 770 144572,,+49 120 34921974,g.safah@brillenstobercstober.com,g.safah@arcor.de,Egerländer Str. 56,40822,Mettmann,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 7793,+49 9655 96321 97793,+49 133 7101790 7793,Oberstr. 138,20149,Hamburg,DE,male,Dipl.-Journ. (FH),Bennett,Denney,Sinanan,+49 1542 335735,,+49 110 17130775,b.sinanan@brillenstobercstober.com,b.sinanan@web.de,Fössestr. 97 a,30453,Hannover,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 1071,+49 9655 96321 91071,+49 133 7101790 1071,Oberstr. 138,20149,Hamburg,DE,male,,Josias,,Amouzgar,+49 5492 161547,,+49 175 50076709,j.amouzgar@brillenstobercstober.com,j.amouzgar@gmx.de,Schützenstr. 20,"",Ravensburg,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 9401,+49 9655 96321 99401,+49 133 7101790 9401,Oberstr. 138,20149,Hamburg,DE,male,B.Sc.,Scot,,Arbuckle,+49 4496 925538,,+49 129 58359726,s.arbuckle@brillenstobercstober.com,s.arbuckle@gmx.de,Döncheweg 4,34131,Kassel,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 9464,+49 9655 96321 99464,+49 133 7101790 9464,Oberstr. 138,20149,Hamburg,DE,female,,Melinde,Wilow,D'Onofrio,+49 3524 693722,+49 4887 13929,+49 107 17456861,m.d'onofrio@brillenstobercstober.com,m.d'onofrio@t-online.de,Birkenschlagweg 37,93053,Grass Stadt Regensburg,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 1690,+49 9655 96321 91690,+49 133 7101790 1690,Oberstr. 138,20149,Hamburg,DE,male,BBA,Stanleigh,,Canuel,+49 5822 242991,,+49 112 35429589,s.canuel@brillenstobercstober.com,s.canuel@web.de,Kölner Str. 592,47807,Krefeld,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 6920,+49 9655 96321 96920,+49 133 7101790 6920,Oberstr. 138,20149,Hamburg,DE,female,Prof.,Rafaela,Augustine,Witham,+49 1258 581334,,+49 142 21178015,r.witham@brillenstobercstober.com,r.witham@web.de,Vorderbergstr. 9 B,97828,Marktheidenfeld,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 6288,+49 9655 96321 96288,+49 133 7101790 6288,Oberstr. 138,20149,Hamburg,DE,male,Dipl.-Biomath. (FH),Borg,Umberto,Kness,+49 7602 585533,,+49 177 63751840,b.kness@brillenstobercstober.com,b.kness@web.de,Graf-Egbert-Ring 8,25524,Itzehoe,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 3488,+49 9655 96321 93488,+49 133 7101790 3488,Oberstr. 138,20149,Hamburg,DE,female,LL.M.,Wynne,Danita,Follmer,+49 4559 189269,,+49 120 93693313,w.follmer@brillenstobercstober.com,w.follmer@t-online.de,Lindenweg 131,30966,Hemmingen bei Hannover,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 3377,+49 9655 96321 93377,+49 133 7101790 3377,Oberstr. 138,20149,Hamburg,DE,female,,Heath,Truda,Crossley,+49 5204 966362,+49 4104 46022,+49 154 10951732,h.crossley@brillenstobercstober.com,h.crossley@t-online.de,Schmelzer Weg 17,53844,Troisdorf,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 7055,+49 9655 96321 97055,+49 133 7101790 7055,Oberstr. 138,20149,Hamburg,DE,female,,Jaime,,Ste-Marie,+49 1922 551879,,+49 195 5401939,j.ste-marie@brillenstobercstober.com,j.ste-marie@web.de,Manskestr. 18,31275,Lehrte,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 4293,+49 9655 96321 94293,+49 133 7101790 4293,Oberstr. 138,20149,Hamburg,DE,male,,Sanderson,,Bogal,+49 2932 869845,,+49 105 64501533,s.bogal@brillenstobercstober.com,s.bogal@t-online.de,Spinnereistr. 23,4416,Markkleeberg,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 2259,+49 9655 96321 92259,+49 133 7101790 2259,Oberstr. 138,20149,Hamburg,DE,female,,Uta,,Deevey,+49 5746 977792,,+49 161 95635446,u.deevey@brillenstobercstober.com,u.deevey@hotmail.de,Gaisburgstr. 37,70182,Stuttgart,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 6755,+49 9655 96321 96755,+49 133 7101790 6755,Oberstr. 138,20149,Hamburg,DE,male,BBA,Hilly,,Harman,+49 4701 734543,+49 3400 37862,+49 198 97505376,h.harman@brillenstobercstober.com,h.harman@gmail.com,Westerholter Weg 115 B,45657,Recklinghausen,DE
Brillen-Stober C. Stober & H.J. Jüttner e.K. Augenoptik,brillenstobercstober.com,http://www.brillenstobercstober.com/,+49 9655 96321 8008,+49 9655 96321 98008,+49 133 7101790 8008,Oberstr. 138,20149,Hamburg,DE,male,,Logan,Fairlie,Scroger,+49 8953 786892,+49 5140 74324,+49 127 60276797,l.scroger@brillenstobercstober.com,l.scroger@hotmail.de,Schulstr. 16,38524,Triangel Gemeinde Sassenburg,DE
"Friedrich, A., Haas, B., und S. Paffhausen - Gemeinschaftspraxis",friedrich.com,http://www.friedrich.com/,+49 2936 55331 2090,+49 2936 55331 92090,+49 183 2278505 2090,Danziger Str. 54,10435,Berlin,DE,male,,Adolf,,Petrescu,+49 6751 169071,,+49 108 62038175,a.petrescu@friedrich.com,a.petrescu@hotmail.de,Gießener Str. 70,56414,Meudt,DE
"Friedrich, A., Haas, B., und S. Paffhausen - Gemeinschaftspraxis",friedrich.com,http://www.friedrich.com/,+49 2936 55331 9256,+49 2936 55331 99256,+49 183 2278505 9256,Danziger Str. 54,10435,Berlin,DE,female,,Jenica,Koral,Buscaglia,+49 2586 592869,,+49 134 66424722,j.buscaglia@friedrich.com,j.buscaglia@hotmail.de,Brunhildenweg 3,46537,Dinslaken,DE
"Friedrich, A., Haas, B., und S. Paffhausen - Gemeinschaftspraxis",friedrich.com,http://www.friedrich.com/,+49 2936 55331 7727,+49 2936 55331 97727,+49 183 2278505 7727,Danziger Str. 54,10435,Berlin,DE,male,,Elmer,,Lienhard,+49 749 648026,,+49 122 92219581,e.lienhard@friedrich.com,e.lienhard@arcor.de,Egertstr. 16 /1,72636,Tischardt Gemeinde Frickenhausen in Württemberg,DE
"Friedrich, A., Haas, B., und S. Paffhausen - Gemeinschaftspraxis",friedrich.com,http://www.friedrich.com/,+49 2936 55331 4339,+49 2936 55331 94339,+49 183 2278505 4339,Danziger Str. 54,10435,Berlin,DE,female,,Donni,Albertine,Belrango,+49 1525 979439,,+49 173 17798204,d.belrango@friedrich.com,d.belrango@web.de,Seugast 124,92271,Seugast Markt Freihung,DE
"Friedrich, A., Haas, B., und S. Paffhausen - Gemeinschaftspraxis",friedrich.com,http://www.friedrich.com/,+49 2936 55331 6760,+49 2936 55331 96760,+49 183 2278505 6760,Danziger Str. 54,10435,Berlin,DE,male,B.Eng.,Bogey,,Senyildiz,+49 344 879513,,+49 144 11357894,b.senyildiz@friedrich.com,b.senyildiz@gmx.de,Reinickendorfer Str. 2,33619,Dornberg Stadt Bielefeld,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 1022,+49 7538 62467 91022,+49 137 124831 1022,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,male,,Jeffy,,Fong,+49 5443 239884,,+49 197 98886242,j.fong@fcev.net,j.fong@t-online.de,César-Klein-Ring 14,22309,Hamburg,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 1686,+49 7538 62467 91686,+49 137 124831 1686,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,female,,Nana,Lizette,Van Kessel,+49 1141 682067,,+49 148 68454962,n.van kessel@fcev.net,n.van kessel@web.de,Erich-Köhn-Str. 59,4177,Leipzig,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 3860,+49 7538 62467 93860,+49 137 124831 3860,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,female,Dipl.-Energiewirt (FH),Elyn,Goldy,Mallozzi,+49 3892 551328,,+49 188 64087292,e.mallozzi@fcev.net,e.mallozzi@arcor.de,Bahnhofstr. 3,75228,Ispringen,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 7871,+49 7538 62467 97871,+49 137 124831 7871,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,female,,Helaine,Elli,Bassignana,+49 4022 164193,,+49 109 64109971,h.bassignana@fcev.net,h.bassignana@gmail.com,Elbestr. 7,36124,Löschenrod Gemeinde Eichenzell,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 4951,+49 7538 62467 94951,+49 137 124831 4951,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,male,,Teodoro,,Kasprzak,+49 1970 342027,,+49 172 30741433,t.kasprzak@fcev.net,t.kasprzak@gmx.de,Breulstr. 8,63636,Hellstein Gemeinde Brachttal,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 2940,+49 7538 62467 92940,+49 137 124831 2940,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,female,,Patsy,Wendye,Vinet,+49 826 581938,,+49 105 59201950,p.vinet@fcev.net,p.vinet@gmail.com,Viktoriaallee 17,52066,Aachen,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 3546,+49 7538 62467 93546,+49 137 124831 3546,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,female,Dipl.-Pharm.,Daniele,Donna,Goldner,+49 7268 526032,,+49 180 25050819,d.goldner@fcev.net,d.goldner@web.de,Keplerstrasse 4 a,53773,Hennef an der Sieg,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 7810,+49 7538 62467 97810,+49 137 124831 7810,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,male,,Wye,,Jurewicz,+49 800 383648,+49 1527 95558,+49 131 20229582,w.jurewicz@fcev.net,w.jurewicz@arcor.de,Gumppenbergstr. 2,81679,München,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 9373,+49 7538 62467 99373,+49 137 124831 9373,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,female,,Madeline,,Banens,+49 6011 332751,,+49 111 94490619,m.banens@fcev.net,m.banens@hotmail.de,Goethestr. 12,26810,Ihrhove Gemeinde Westoverledingen,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 1266,+49 7538 62467 91266,+49 137 124831 1266,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,female,B.Mus.,Grazia,Ula,Colton,+49 3371 150066,,+49 128 45861811,g.colton@fcev.net,g.colton@hotmail.de,Schusterstr. 23,63755,Hörstein Stadt Alzenau in Unterfranken,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 2768,+49 7538 62467 92768,+49 137 124831 2768,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,male,Dr. cult.,Dore,,Carroll,+49 7126 466651,+49 8298 41155,+49 130 19746520,d.carroll@fcev.net,d.carroll@gmx.de,Am Hackland 7,42115,Wuppertal,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 1611,+49 7538 62467 91611,+49 137 124831 1611,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,male,,Alanson,Eustace,Barkhouse,+49 4629 227619,,+49 191 59197352,a.barkhouse@fcev.net,a.barkhouse@gmx.de,Lerchenstr. 14,80995,München,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 7124,+49 7538 62467 97124,+49 137 124831 7124,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,female,,Marilee,Jenni,Lias,+49 8919 829739,+49 1680 56695,+49 192 94470090,m.lias@fcev.net,m.lias@t-online.de,Goerdelerstr. 47,65197,Wiesbaden,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 8176,+49 7538 62467 98176,+49 137 124831 8176,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,male,B.F.A.,Cort,,Hoferek,+49 2922 198471,,+49 131 8835010,c.hoferek@fcev.net,c.hoferek@hotmail.de,Hans-Jürgen-Str. 5,38112,Braunschweig,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 8088,+49 7538 62467 98088,+49 137 124831 8088,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,male,,Jecho,Meredeth,Benwell,+49 5872 776600,,+49 126 80191012,j.benwell@fcev.net,j.benwell@t-online.de,Gartenstr. 47,82515,Wolfratshausen,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 7606,+49 7538 62467 97606,+49 137 124831 7606,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,male,,Neron,Gordie,Struble,+49 7202 946882,,+49 117 5901035,n.struble@fcev.net,n.struble@hotmail.de,Stahlstr. 6,42551,Velbert,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 4023,+49 7538 62467 94023,+49 137 124831 4023,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,male,,Ingamar,,Luzine,+49 7586 612124,,+49 133 38872463,i.luzine@fcev.net,i.luzine@web.de,Schwangauer Str. 11,87629,Füssen,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 3112,+49 7538 62467 93112,+49 137 124831 3112,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,male,,Humberto,Perice,Chadwick,+49 1467 19419,+49 8570 95630,+49 118 4041967,h.chadwick@fcev.net,h.chadwick@gmail.com,Südstr. 26,59557,Lippstadt,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 5142,+49 7538 62467 95142,+49 137 124831 5142,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,male,B.Eng.,Sinclair,,Furlin,+49 3151 882914,,+49 177 39449990,s.furlin@fcev.net,s.furlin@t-online.de,Königstr. 66,33098,Paderborn,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 4193,+49 7538 62467 94193,+49 137 124831 4193,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,male,Dipl.-Energiewirt (FH),Renado,Tanner,Gingras,+49 5347 918608,,+49 129 6224914,r.gingras@fcev.net,r.gingras@t-online.de,Überseeplatz 3,81825,München,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 3069,+49 7538 62467 93069,+49 137 124831 3069,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,female,,Tanitansy,,Buttrey,+49 3188 210628,,+49 170 2694266,t.buttrey@fcev.net,t.buttrey@web.de,Max-Matern-Str. 20,17367,Eggesin,DE
1. F.C. 1894 e.V.,fcev.net,http://www.fcev.net/,+49 7538 62467 6519,+49 7538 62467 96519,+49 137 124831 6519,Gillitzerstr. 2,83022,Rosenheim in Oberbayern,DE,male,Dipl.-Inf.-Wirt. (FH),Rex,Nobe,Mlcoch,+49 270 972143,,+49 193 32496590,r.mlcoch@fcev.net,r.mlcoch@hotmail.de,Ebermannstädter Str. 21,90427,Großgründlach Stadt Nürnberg,DE
